companyName,title,min_years,max_years,location,work_from_home,femaleCandidate,differentlyAbled,exDefence
Mobifly,Quality Analyst Lead - Manual/API/Database Testing (3-10 yrs),3,10,Gurgaon/Gurugram,0,0,0,0
Speckyfox Technologies,Speckyfox Technologies - Senior QA Engineer - Automation/Regression Testing (4-10 yrs),4,10,Noida,0,0,0,0
Hashone Careers,Hashone - Quality Assurance Automation Engineer - ETL/Datawarehouse Testing (4-8 yrs),4,8,Bangalore,0,0,0,0
Recruitment Firm,SAP SD Consultant - HANA Module (6-14 yrs),6,14,"Delhi NCR,Mumbai,Bangalore,Hyderabad,Kolkata",0,0,0,0
Aparajita Consultancy services,IFS Finance Consultant - E2E Implementation (4-6 yrs),4,6,Anywhere in India/Multiple Locations,0,0,0,0
Recruitment Firm,SAP MM Consultant - Implementation & Support (6-14 yrs),6,14,Kolkata,0,0,0,0
V3 Staffing Solutions India p. Ltd,Senior Firmware Engineer - Embedded System (5-8 yrs),5,8,Bangalore,0,0,0,0
Cientra Techsolutions,Firmware Developer - Embedded Systems - Automotive Domain (4-10 yrs),4,10,Bangalore,0,0,0,0
Cientra Techsolutions,Autosar Developer - ASPICE Implementation (2-16 yrs),2,16,Bangalore,0,0,0,0
Cientra Techsolutions,Embedded Developer - SPI/BSP/Linux OS (1-5 yrs),1,5,"Bangalore,Hyderabad",0,0,0,0
Timesys Technologies,Timesys Technologies - Embedded Linux BSP/Platform Software Engineer - Yocto/Board Bring Up (1-5 yrs),1,5,Chennai,0,0,0,0
Timesys Technologies,Timesys Technologies - Lead Software Engineer - Embedded System (7-10 yrs),7,10,"Chennai,Delhi NCR,Coimbatore",0,0,0,0
Shreeniwas,Business Analyst - LabVantage LIMS (3-5 yrs),3,5,Anywhere in India/Multiple Locations,0,0,0,0
Thoucentric Technology Pvt. Ltd.,Thoucentric - Business Analyst - Veeva Migration (10-15 yrs),10,15,Bangalore,0,0,0,0
Mobifly,Delivery Manager - IT Projects (6-10 yrs),6,10,Gurgaon/Gurugram,0,0,0,0
Notionmindz Technology LLP,Business Analyst (1-4 yrs),1,4,Hyderabad,0,0,0,0
Resource Tree Global Services,Senior Business Analyst (9-12 yrs),9,12,Others,0,0,0,0
Randstad,Instructional Designer - Articulate Storyline (2-6 yrs),2,6,Mumbai,0,0,0,0
Boost Tech,Technical Writer (3-5 yrs),3,5,Ahmedabad,0,0,0,0
Anlage Infotech,Technical Content Writer (4-7 yrs),4,7,Mumbai,0,0,0,0
Anlage Infotech,Senior Technical Content Writer (8-10 yrs),8,10,Mumbai,0,0,0,0
Spotflock Technologies Pvt Ltd,Spotflock Technologies - Technical Writer - Project Documentation (2-4 yrs),2,4,Chandigarh,0,0,0,0
E & Y,EY - Technical Consultant - MS Dynamics (3-10 yrs),3,10,"Hyderabad,Chennai,Noida,Gurgaon/Gurugram,Kolkata",0,0,0,0
Publicis Sapient,Publicis Sapient - Senior Associate - Node.js/AWS/Azure (6-10 yrs),6,10,Anywhere in India/Multiple Locations,0,0,0,0
Publicis Sapient,Publicis Sapient - Technology Manager - Node.js/AWS/Cloud (11-18 yrs),11,18,Anywhere in India/Multiple Locations,0,0,0,0
Adobe,Adobe - AEM Technical Product Consultant (2-6 yrs),2,6,"Noida,Bangalore",0,0,0,0
LenDenClub,Lendenclub - DevOps Infrastructure Engineer - Build & Release (6-10 yrs),6,10,Mumbai,0,1,0,0
Talent-Max Consultant,Product Manager - Roadmap & Strategy (5-10 yrs),5,10,Others,0,0,0,0
SquareRoot,Product Manager (3-7 yrs),3,7,Chennai,0,0,0,0
Workeagle,Assistant Vice President - Digital Lending Product (10-15 yrs),10,15,Mumbai,0,0,0,0
Sourcegrids,IT Head/Technical Product Manager - Strategy & Roadmap (7-12 yrs),7,12,Mumbai,0,0,0,0
T3RA Logistics,Product Manager - Roadmap & Strategy (4-10 yrs),4,10,Gurgaon/Gurugram,0,0,0,0
M2P Fintech,Data Engineer - Python/Scala/Spark (1-4 yrs),1,4,Chennai,0,0,0,0
Kreditbee,KreditBee - Data Analyst - Python/MySQL (3-6 yrs),3,6,Bangalore,0,0,0,0
Tech Mahindra,Tech Mahindra - Senior Azure Data Engineer - Azure/Python/SQL (5-10 yrs),5,10,"Bangalore,Hyderabad,Pune",0,0,0,0
Publicis Sapient,Publicis Sapient - Senior Associate Data Engineer - ETL/Spark/PySpark (4-8 yrs),4,8,"Bangalore,Delhi NCR",0,0,0,0
TranZact,TranZact - Flutter Developer - Mobile App Designing (2-6 yrs),2,6,Mumbai,0,0,0,0
Chalo,Chalo - Software Development Engineer II - Android Development (4-7 yrs),4,7,"Mumbai,Bangalore",0,0,0,0
EY,EY - Lead React Native Developer - iOS/Android Platform (10-14 yrs),10,14,Bangalore,0,0,0,0
Itilite Technologies Private Limited,Itilite - Mobile Lead - React Native (5-10 yrs),5,10,Bangalore,0,0,0,0
ShopDeck,Backend Developer - Node.js/Javascript (3-5 yrs),3,5,Bangalore,0,0,0,0
Ernst and Young Services Pvt. Ltd,EY - Python Developer - R Programming (2-6 yrs),2,6,Anywhere in India/Multiple Locations,0,1,1,0
Ernst and Young Services Pvt. Ltd,EY - Java Backend Developer - J2EE/Spring (4-8 yrs),4,8,Mumbai,0,0,0,0
Ernst and Young Services Pvt. Ltd,EY - Java Scala Developer - Web Technologies (5-8 yrs),5,8,Mumbai,0,0,0,0
Awign,Golang Developer - Microservices Architecture (3-8 yrs),3,8,"Bangalore,Hyderabad,Pune,Chennai",0,0,0,0
Dotpe,Dotpe - Frontend Engineer - React.js/Javascript (2-6 yrs),2,6,Gurgaon/Gurugram,0,0,0,0
Freight Tiger,Freight Tiger - Senior Software Engineer - UI Development (5-15 yrs),5,15,"Bangalore,Delhi NCR,Mumbai",0,0,0,0
InCred Financial Services,InCred - Frontend Developer - Angular 5/Javascript (2-4 yrs),2,4,Bangalore,0,1,0,0
OFB Tech Pvt Ltd (OfBusiness),OfBusiness - Frontend React.js Developer - Web Applications (2-6 yrs),2,6,Gurgaon/Gurugram,0,0,0,0
Krishnapriya Consultants,Test Lead - Unit/Integration Testing (5-6 yrs),5,6,"Anywhere in India/Multiple Locations,Others",0,0,0,0
Cientra Techsolutions,Firmware Test Engineer - Storage Domain (3-10 yrs),3,10,Bangalore,0,0,0,0
Recruitment Firm,Software Quality Assurance Engineer - Java/Selenium (9-13 yrs),9,13,"Bangalore,Hyderabad",0,0,0,0
Sourcetal Hiretech,Mobile Automation Quality Analyst - Appium & Selenium (3-5 yrs),3,5,Bangalore,0,0,0,0
Thinkapace,Fusion PPM Consultant - Cloud Grants Applications (10-15 yrs),10,15,Anywhere in India/Multiple Locations,0,0,0,0
IBridge techsoft,Technical Consultant - SAP MDG & HANA Modules (5-8 yrs),5,8,"Bangalore,Kolkata",0,0,0,0
Cloudare Technologies,Cloudare Technologies - SAP PP Consultant - Support & Implementation (8-12 yrs),8,12,Anywhere in India/Multiple Locations,1,1,1,1
Consus,SAP Manager/Senior Manager - S/4 HANA/SD/MM Modules (9-18 yrs),9,18,"Metros,Anywhere in India/Multiple Locations",0,1,0,0
Mobile programming,Senior Firmware Engineer - C/C++ Programming (4-8 yrs),4,8,"Anywhere in India/Multiple Locations,Chennai",0,1,1,1
Recruitment Firm,System Validation Engineer - Embedded System (2-9 yrs),2,9,Bangalore,0,0,0,0
Career Makers,Linux Kernel Development Expert (6-12 yrs),6,12,Bangalore,0,0,0,0
TechnoScience,Firmware Developer - Embedded C/C++ (2-14 yrs),2,14,Mumbai,0,1,0,0
PriceLabs,PriceLabs - Technical Project Manager - B2B SaaS Domain (2-7 yrs),2,7,Anywhere in India/Multiple Locations,1,0,0,0
Yo HR Consultancy,Business Analyst - Applications (3-8 yrs),3,8,Gurgaon/Gurugram,0,0,0,0
Aeries Technology Group,Aeries Technology - Business Analyst/Senior Business Analyst - Project Management (3-6 yrs),3,6,"Bangalore,Mumbai",0,0,0,0
Mobifly,Scrum Master - Project Management (3-5 yrs),3,5,Gurgaon/Gurugram,0,0,0,0
Recruitment Firm,Technical Writer - Systems Development Lifecycle (4-6 yrs),4,6,Bangalore,0,0,0,0
Perfect Job Accord,Embedded Software Engineer - C/C++ (6-15 yrs),6,15,Bangalore,0,0,0,0
CliqHR,Senior SAP IS-OIL/SD Consultant - E2E Implementation (12-14 yrs),12,14,Anywhere in India/Multiple Locations,0,0,0,0
Change Leaders Consulting,Techno Functional Consultant - Oracle CC&B (3-10 yrs),3,10,"Hyderabad,Bangalore,Chennai,Pune,Mumbai,Delhi NCR",0,0,0,0
LTIMindtree,Pega Developer - CSA/CSSA Certification (8-12 yrs),8,12,"Chennai,Mumbai,Pune,Bangalore,Kolkata,Noida",0,0,0,0
EY,EY - MS Dynamics 365 Developer/Consultant - Power Automate/X++ (4-10 yrs),4,10,"Hyderabad,Kolkata,Chennai,Kerala,Gurgaon/Gurugram,Noida",0,0,0,0
Publicis Sapient,Publicis Sapient - AEM Developer - OSGI/Java/Sling API (3-10 yrs),3,10,"Bangalore,Hyderabad,Mumbai,Navi Mumbai,Pune,Gurgaon/Gurugram,Noida",0,0,0,0
Wipro Technologies,Wipro - Azure Technical Architect - Cloud Plaform (10-20 yrs),10,20,Anywhere in India/Multiple Locations,0,1,0,1
Talent Integrators,Product Manager - Magento Commerce Platform (6-10 yrs),6,10,Gurgaon/Gurugram,0,0,0,0
Eximius Ventures,Eximius Ventures - Product Manager (2-4 yrs),2,4,Gurgaon/Gurugram,0,0,0,0
Shreeniwas,Product Manager - Scrum Framework (3-6 yrs),3,6,Bangalore,0,0,0,0
Eclat Engineering Pvt Ltd,Eclat Engineering - Chief Product & Technology Officer - Roadmap & Strategy (12-20 yrs),12,20,Anywhere in India/Multiple Locations,1,0,0,0
EXL Services.com ( I ) Pvt. Ltd.,Senior Data Scientist - NLP/Python (4-12 yrs),4,12,Metros,0,0,0,0
CitiusTech Healthcare Technology,CitiusTech - Senior Solution Architect - Data Governance (11-15 yrs),11,15,"Mumbai,Bangalore,Chennai,Pune,Gurgaon/Gurugram,Hyderabad",0,0,0,0
Samsung,Samsung - Computer Vision Engineer - Data Science (5-10 yrs),5,10,Greater Noida,0,1,0,0
Infoedge,Lead Data Engineer - Python/Spark (3-6 yrs),3,6,Noida,0,0,0,0
People Strong Technologies Pvt Ltd,Data Science & Machine Learning Engineer - Time Series Forecasting & Predictive Analytics (7-12 yrs),7,12,"Bangalore,Pune,Mumbai",0,0,0,0
Embibe.com,Embibe - iOS Developer - Mobile App Designing (4-8 yrs),4,8,Bangalore,0,0,0,0
Embibe.com,Embibe - Android Developer - Java/Kotlin (4-8 yrs),4,8,Bangalore,0,0,0,0
Sportz Interactive,Sportz Interactive - Associate Manager - Android Development (6-9 yrs),6,9,"Mumbai,Navi Mumbai",0,0,0,0
Sportz Interactive,Sportz Interactive - Senior iOS Developer - SWIFT/Objective C (4-7 yrs),4,7,"Mumbai,Navi Mumbai",0,0,0,0
Industrybuying.com,Industrybuying.com - Java Technical Lead - Spring Boot/Hibernate (5-7 yrs),5,7,"Delhi NCR,Delhi",0,0,0,0
Publicis Sapient,Publicis Sapient - Senior Associate Platform Developer II/III - Backend/Full Stack Development (4-9 yrs),4,9,"Bangalore,Gurgaon/Gurugram,Mumbai,Noida",0,0,0,0
Publicis Sapient,Publicis Sapient - Senior Associate II - Java/Microservices Architecture (7-10 yrs),7,10,"Bangalore,Mumbai,Pune,Noida,Delhi NCR,Gurgaon/Gurugram,Hyderabad",0,0,0,0
Publicis Sapient,Publicis Sapient - Java Microservices Developer - Spring Boot (5-10 yrs),5,10,"Noida,Gurgaon/Gurugram,Bangalore,Hyderabad,Mumbai,Pune",0,0,0,0
Karza Technologies,Karza Technologies - Junior Frontend Developer - Javascript/CSS (1-3 yrs),1,3,Mumbai,0,0,0,0
Dotpe,Dotpe - Lead Engineer - Frontend Development (5-8 yrs),5,8,Gurgaon/Gurugram,0,0,0,0
DotPe,DotPe - Frontend Lead - Mobile & Web Applications (4-8 yrs),4,8,Gurgaon/Gurugram,0,0,0,0
Awign Enterprise Pvt ltd,Frontend Developer - React.js/Javascript (3-8 yrs),3,8,"Pune,Bangalore",0,0,0,0
Sourceone Staffing & Consulting Pvt Ltd,Quality Assurance Engineer - Automation Testing (4-6 yrs),4,6,Bangalore,0,0,0,0
Mobifly,Quality Assurance Analyst - Manual/Automation Testing (2-4 yrs),2,4,Gurgaon/Gurugram,0,0,0,0
AOS,Quality Assurance/Software Development Engineer - Test - Automation & Manual Testing (1-13 yrs),1,13,"Goa,Jharkhand,Bihar,Ranchi,Kolkata,Jamshedpur",0,0,0,0
Global Professional Services,Automation Test Engineer - Selenium/Java (3-10 yrs),3,10,"Coimbatore,Pune,Delhi NCR,Bangalore",0,0,0,0
Coddle Technologies Pvt. Ltd.,Coddle Technologies - Quality Assurance Lead - Manual/Automation Testing (5-12 yrs),5,12,Bangalore,0,0,0,0
MNR,Senior Database Developer - Oracle Apps (6-15 yrs),6,15,"Bangalore,Pune,Noida,Chennai",0,0,0,0
Anlage Infotech,SAP Consultant - TM/BRIM Module (4-13 yrs),4,13,"Delhi NCR,Mumbai,Bangalore,Hyderabad,Kolkata,Chennai,Pune",0,0,0,0
Algoleap Technologies,Algoleap Technologies - SAP BW Developer - E2E Implementation (7-14 yrs),7,14,Hyderabad,0,0,0,0
FutureSoft India Pvt Ltd,Senior SAP Ariba Consultant - E2E Implementation (7-12 yrs),7,12,Bangalore,0,0,0,0
orbitouch outsourcing private limited,Software Engineer - C/C++ (3-10 yrs),3,10,Bangalore,0,0,0,0
Shreeniwas,Automotive Bootloader Developer - Embedded C (3-6 yrs),3,6,Pune,0,0,0,0
Career Makers,Lead - Medical Image Analysis Developer - Image Processing/3D Image/C++/GPU (10-12 yrs),10,12,Bangalore,0,0,0,0
Career Makers,Memory Expert  C++/Python/Linux Kernel (8-12 yrs),8,12,Bangalore,0,0,0,0
AOS,Business Analyst - Tableau/Power BI (2-13 yrs),2,13,"Karnataka,Bangalore,Bhubaneshwar,Cuttack,Mysore,Others",0,0,0,0
Madhees,Vice President - IT Technology - Internet & Mobile Technologies (17-25 yrs),17,25,Hyderabad,0,0,0,0
Mobifly,Project Manager (3-5 yrs),3,5,Gurgaon/Gurugram,0,0,0,0
Resourcetree,Senior Business Analyst - Healthcare Domain (10-12 yrs),10,12,Noida,0,0,0,0
Sourcetal Hiretech,IT Project Coordinator (1-2 yrs),1,2,Cochin/Kochi,0,1,0,0
Yo HR Consultancy,Technical Content Writer (1-3 yrs),1,3,Chennai,0,0,0,0
Wipro Technologies,Wipro - AWS Technical Architect - IaaS/PaaS (10-20 yrs),10,20,Anywhere in India/Multiple Locations,0,1,0,1
Karza Technologies,Karza Technologies - IT Risk & Compliance Expert - CISA (4-8 yrs),4,8,Mumbai,0,0,0,0
IQnext,IQnext - Associate Product Manager - Strategy & Roadmap (0-2 yrs),0,2,Bangalore,0,1,0,0
Shreeniwas,Product Manager (2-4 yrs),2,4,Anywhere in India/Multiple Locations,0,0,0,0
Cloudify Solutions Pvt Ltd,Cloudify Solutions - Product Manager - Roadmap & Strategy (5-9 yrs),5,9,Anywhere in India/Multiple Locations,1,0,0,0
OptOut,Product Manager - Strategy & Roadmap (3-8 yrs),3,8,Bangalore,0,0,0,0
People Strong Technologies Pvt Ltd,Decision Scientist - Predictive Modeling/Regression Modeling (6-10 yrs),6,10,"Bangalore,Pune,Mumbai",0,0,0,0
DELHIVERY LIMITED,Delhivery - Senior Data Scientist - Machine Learning/NLP (5-10 yrs),5,10,Gurgaon/Gurugram,0,0,0,0
KreditBee,KreditBee - Senior Data Engineer - Python/Pandas (2-4 yrs),2,4,Bangalore,0,1,0,0
sulekha.com,Sulekha - MSBI Developer - Business Intelligence (3-8 yrs),3,8,Chennai,0,1,0,0
Pycube,Pycube - Android Developer - Java/Kotlin (5-7 yrs),5,7,Hyderabad,0,0,0,0
Kanary Staffing Pvt. Ltd.,React Native Developer - iOS & Android Platform (0-2 yrs),0,2,"Any Location,Hyderabad",1,0,0,0
OrangeMantra,Orangemantra - Senior iOS Developer - SWIFT/Objective C (5-10 yrs),5,10,"Gurgaon/Gurugram,Delhi NCR,Noida",0,0,0,0
Airtel Payments Bank,Airtel Payments Bank - Android Developer - Mobile Apps (4-8 yrs),4,8,Gurgaon/Gurugram,0,0,0,0
Tech Tales Acceletantz,React Native Developer - iOS/Android Platform (4-6 yrs),4,6,Hosur,0,0,0,0
Publicis Sapient,Publicis Sapient - Java Technology Manager/Specialist - Project Architecture (9-14 yrs),9,14,"Bangalore,Gurgaon/Gurugram,Mumbai,Noida",0,0,0,0
Awign,Golang Developer - Microservices Architecture (3-10 yrs),3,10,"Bangalore,Hyderabad,Chennai,Pune",0,0,0,0
Make My Trip,MakeMyTrip - Golang Developer - System Design (3-6 yrs),3,6,"Bangalore,Gurgaon/Gurugram",0,0,0,0
Publicis Sapient,Publicis Sapient - Specialist/Senior Specialist - Java/Spring Boot (10-18 yrs),10,18,"Gurgaon/Gurugram,Bangalore,Hyderabad,Pune,Noida,Greater Noida",0,0,0,0
Trac,Tractor Junction - React.js/React Native Developer - Web Applications (4-7 yrs),4,7,Noida,0,0,0,0
Pristyn Care,Pristyn Care - Frontend Developer - React.js/AngularJS (5-7 yrs),5,7,Gurgaon/Gurugram,0,0,0,0
Awign Enterprise Pvt ltd,Angular Developer - TypeScript/Javascript (5-12 yrs),5,12,Anywhere in India/Multiple Locations,0,0,0,0
Victrix Systems & Labs,Victrix Systems and Labs - Automation Tester - Selenium/Appium (2-6 yrs),2,6,Pune,1,1,0,0
Spectrum Consulting,Quality Assurance Engineer - Software Testing (3-6 yrs),3,6,Chennai,0,0,0,0
Questhiring,Software Development Engineer - Test - Selenium/Appium (4-8 yrs),4,8,"Gurgaon/Gurugram,Delhi NCR,Faridabad,Varanasi/Banaras,Noida,Greater Noida",0,0,0,0
GM WARE,Software Test Manager - System Testing (8-15 yrs),8,15,Others,0,0,0,0
Algoleap Techniologies Pvt. LTD.,Algoleap Technologies - SAP Basis Administrator -  System Configuration & Installation (8-15 yrs),8,15,Hyderabad,0,0,0,0
Aifa Labs,Aifa Labs - Integration Manager - SAP BTP Module (10-15 yrs),10,15,Hyderabad,0,0,0,0
Cloudare Technologies,Cloudare Technologies - Senior SAP MM Consultant - Implementation & Support (8-12 yrs),8,12,Anywhere in India/Multiple Locations,0,0,0,0
Techsist Solution Pvt.Ltd.,Embedded C Developer - Firmware/Microcontroller (6-16 yrs),6,16,Bangalore,0,0,0,0
TechnoScience,Embedded Firmware Developer - C++/FreeRTOS (2-15 yrs),2,15,Mumbai,0,1,0,0
Mobifly,Project Coordinator (1-10 yrs),1,10,Gurgaon/Gurugram,0,0,0,0
Rubico IT Pvt Ltd,Rubico IT - Project Coordinator - Agile/Scrum Methodologies (1-6 yrs),1,6,"Haridwar,Dehradun",0,0,0,0
Zadok HR,Chief Technology Officer - IT Project Delivery (10-20 yrs),10,20,"Delhi NCR,Noida",0,0,0,0
Rishabh Software,Rishabh Software - Technical Content Writer (3-7 yrs),3,7,"Ahmedabad,Vadodara/Baroda",0,0,0,0
SecNinjaz Technologies LLP,SecNinjaz Technologies - Technical Writer (1-2 yrs),1,2,Delhi,0,0,0,0
Ready2hire Recruitment Consultant,Technical Writer - Software Documentation (2-3 yrs),2,3,Mumbai,0,0,0,0
Awign,DevOps Architect - Load Balancing Tools (11-16 yrs),11,16,Bangalore,0,0,0,0
Karza Technologies,Karza Technologies - IT Risk Analyst - VAPT (1-2 yrs),1,2,Mumbai,0,0,0,0
L&T Infotech,Application Packager - PowerShell/Pace Suite (1-3 yrs),1,3,Bangalore,0,0,0,0
KreditBee,KrazyBee - Security Lead - Vulnerability Assessment/Penetration Testing (6-8 yrs),6,8,Bangalore,0,0,0,0
DoctusTech,DoctusTech - Product Owner - Strategy & Roadmap (7-10 yrs),7,10,Anywhere in India/Multiple Locations,0,0,0,0
Aim Future Consulting,Product Manager - Strategy & Roadmap (2-3 yrs),2,3,"Delhi NCR,Gurgaon/Gurugram",0,0,0,0
Seikor,Product Manager (4-10 yrs),4,10,"Delhi NCR,Delhi",0,0,0,0
Amtex Systems,Amtex Systems - Product Head (10-20 yrs),10,20,Chennai,0,0,0,0
Brillio,Brillio - ETL Developer - SQL/Talend (7-10 yrs),7,10,Bangalore,0,0,0,0
Comviva,Comviva - Senior Data Scientist - Statistical Modeling (2-4 yrs),2,4,Delhi NCR,0,0,0,0
Ernst and Young Services Pvt. Ltd,EY - Big Data Engineer - ETL/Data Pipeline (3-10 yrs),3,10,"Gurgaon/Gurugram,Mumbai",0,0,0,0
Freecharge,Freecharge - Data Engineer - ETL/Data Modeling (3-8 yrs),3,8,"Mumbai,Anywhere in India/Multiple Locations",0,0,0,0
AKN IT SERVICES,AKN IT Services - Android Developer - Mobile App Designing (2-5 yrs),2,5,Chennai,0,0,0,0
Stanley David & Associate SDNA Global,Senior Associate Developer - iOS Platform (3-7 yrs),3,7,Bangalore,0,0,0,0
TRANSTRAC TECHNOLOGY SERVICES PRIVATE LIMITED,CredoPay - Senior Associate - EMV/Android Apps (4-6 yrs),4,6,Chennai,0,0,0,0
Sensei Technologies,Sensei Technologies - Android Software Engineer - Java/Kotlin (3-5 yrs),3,5,Bangalore,0,0,0,0
HyrEzy Talent Solutions,Software Development Engineer III  - Android Applications (7-12 yrs),7,12,Bangalore,0,0,0,0
Finoit Technologies,PHP Engineer - Zend/Laravel (3-6 yrs),3,6,Anywhere in India/Multiple Locations,1,0,0,0
CarDekho.Com,CarDekho - Head of Engineering - FinTech Domain (9-15 yrs),9,15,Gurgaon/Gurugram,0,0,0,0
HT Digital Streams,HT Digital Streams - PHP Developer - Laravel/YII/CodeIgniter (3-5 yrs),3,5,Delhi NCR,0,0,0,0
Publicis Sapient,Publicis Sapient -Senior MERN Developer - Node.js/React.js (4-8 yrs),4,8,"Anywhere in India/Multiple Locations,Delhi NCR,Mumbai,Bangalore,Hyderabad,Pune,Gurgaon/Gurugram,Noida,Greater Noida",1,1,1,1
My Money Mantra,Java Developer - Microservices Architecture (2-5 yrs),2,5,Delhi,0,0,0,0
Beato,Beato - Frontend Developer - React.js/Javascript (1-5 yrs),1,5,Mumbai,0,0,0,0
PHI COMMERCE PRIVATE LIMITED,Lead Angular Developer (5-10 yrs),5,10,Pune,0,0,0,0
Industrybuying.com,Industrybuying.com - Angular Developer (4-9 yrs),4,9,Delhi NCR,0,0,0,0
Happily Unmarried,HappilyUnmarried.com - Frontend Developer - React.js (2-5 yrs),2,5,Delhi,0,0,0,0
techfynder,Manual Tester - Functional/System Testing (0-20 yrs),0,20,Anywhere in India/Multiple Locations,0,0,0,0
Softuvo Solutions Pvt Ltd,Softuvo Solutions - Quality Assurance Engineer - Manual Testing (1-4 yrs),1,4,Punjab,0,0,0,0
Coddle Technologies Pvt. Ltd.,Coddle Technologies - Senior Software Test Lead - Manual/Automation Testing (5-10 yrs),5,10,Kerala,0,0,0,0
HRforU,Manual Quality Assurance Engineer - Automation/Regression Testing (5-10 yrs),5,10,Others,0,0,0,0
Techsist Solution Pvt.Ltd.,SAP Coupa Consultant - Implementation (4-12 yrs),4,12,"Mumbai,Bangalore,Chennai,Gurgaon/Gurugram",0,0,0,0
Buzzworks business services Pvt LTD,SAP FICO Consultant - RAR Modules (7-16 yrs),7,16,"Mumbai,Kolkata,Hyderabad,Bangalore",0,0,0,0
Toppersedge.com,CPQ Developer - E2E Implementation (4-8 yrs),4,8,"Bangalore,Hyderabad,Chennai,Noida,Pune",0,0,0,0
ThinkApace,Functional Consultant - Oracle O2C & P2P Modules (7-20 yrs),7,20,Anywhere in India/Multiple Locations,0,0,0,0
Recruitment Firm,Business Analyst (8-12 yrs),8,12,Others,0,0,0,0
SEANERGY DIGITAL INDIA PVT LTD,IT Project Manager - PMP Certification (10-15 yrs),10,15,Hyderabad,0,0,0,0
SEANERGY DIGITAL INDIA PVT LTD,Technical Project Manager (12-14 yrs),12,14,Hyderabad,0,0,0,0
G10X,G10X - Technical Project Manager - Scrum/Agile Methodology (11-21 yrs),11,21,Anywhere in India/Multiple Locations,0,0,0,0
Enh iSecure Pvt Ltd,Enh iSecure - Senior Delivery Manager - SDLC/Agile Methodologies (13-17 yrs),13,17,Hyderabad,0,0,0,0
